BTM.topic,Relevance.rank,Term,Probability,Relevance
221,1,dan,0.019,-0.696
221,2,sch,0.012,-0.791
221,3,sts,0.006,-0.799
221,4,lennon,0.004,-0.894
221,5,duran,0.004,-0.923
221,6,hatcher,0.004,-0.936
221,7,jan,0.013,-0.985
221,8,peter,0.013,-1.058
221,9,cox,0.008,-1.061
221,10,der,0.011,-1.065
221,11,dm,0.009,-1.155
221,12,rene,0.004,-1.171
221,13,rett,0.003,-1.188
221,14,dor,0.005,-1.2
221,15,merlin,0.005,-1.229
221,16,davy,0.003,-1.23
221,17,ds,0.009,-1.261
221,18,teri,0.004,-1.326
221,19,hart,0.007,-1.36
221,20,char,0.005,-1.364
221,21,wor,0.003,-1.365
221,22,files,0.006,-1.396
221,23,van,0.01,-1.432
221,24,steve,0.008,-1.453
221,25,ing,0.006,-1.455
221,26,magic,0.012,-1.477
221,27,katrina,0.002,-1.481
221,28,dr,0.012,-1.51
221,29,hatch,0.004,-1.519
221,30,monica,0.004,-1.522
222,1,and,0.04,-1.124
222,2,photography,0.019,-1.168
222,3,hoffman,0.006,-1.279
222,4,clark,0.009,-1.289
222,5,abbott,0.004,-1.3
222,6,jamie,0.004,-1.337
222,7,lyons,0.004,-1.429
222,8,juliet,0.003,-1.452
222,9,law,0.022,-1.496
222,10,klein,0.005,-1.519
222,11,art,0.022,-1.561
222,12,by,0.015,-1.567
222,13,freeman,0.004,-1.605
222,14,costello,0.002,-1.606
222,15,lewis,0.006,-1.615
222,16,son,0.006,-1.634
222,17,sally,0.004,-1.639
222,18,weis,0.002,-1.653
222,19,ann,0.006,-1.678
222,20,father,0.003,-1.687
222,21,tina,0.003,-1.748
222,22,jacobson,0.002,-1.749
222,23,michael,0.008,-1.756
222,24,nicola,0.002,-1.757
222,25,david,0.009,-1.759
222,26,steven,0.004,-1.773
222,27,gill,0.003,-1.777
222,28,kemp,0.002,-1.789
222,29,lynne,0.002,-1.804
222,30,hannah,0.002,-1.805
223,1,office,0.042,-0.074
223,2,hedge,0.016,-0.107
223,3,fund,0.025,-0.369
223,4,back,0.018,-0.621
223,5,virtual,0.02,-0.645
223,6,investing,0.007,-0.794
223,7,medical,0.023,-0.83
223,8,xpress,0.008,-0.9
223,9,funds,0.009,-0.943
223,10,warming,0.004,-1.051
223,11,global,0.018,-1.132
223,12,porch,0.004,-1.171
223,13,er,0.012,-1.193
223,14,mutual,0.005,-1.25
223,15,direct,0.015,-1.254
223,16,realty,0.006,-1.263
223,17,supplies,0.01,-1.27
223,18,pain,0.007,-1.324
223,19,alley,0.005,-1.339
223,20,illustrator,0.003,-1.353
223,21,furniture,0.011,-1.36
223,22,online,0.026,-1.378
223,23,index,0.007,-1.397
223,24,trc,0.003,-1.414
223,25,uniform,0.004,-1.424
223,26,preferred,0.003,-1.489
223,27,postal,0.004,-1.513
223,28,college,0.012,-1.522
223,29,stationery,0.003,-1.527
223,30,advantage,0.006,-1.545
224,1,tac,0.009,-0.784
224,2,mow,0.005,-0.918
224,3,cart,0.011,-0.945
224,4,es,0.014,-1.017
224,5,architects,0.015,-1.086
224,6,cab,0.006,-1.099
224,7,cz,0.006,-1.109
224,8,tic,0.006,-1.166
224,9,64,0.006,-1.174
224,10,clic,0.004,-1.18
224,11,te,0.008,-1.187
224,12,hydraulics,0.004,-1.209
224,13,hol,0.004,-1.214
224,14,translations,0.009,-1.228
224,15,luthier,0.003,-1.24
224,16,tally,0.003,-1.27
224,17,tan,0.007,-1.271
224,18,base,0.009,-1.295
224,19,ils,0.003,-1.297
224,20,2,0.024,-1.301
224,21,lack,0.003,-1.306
224,22,shopping,0.005,-1.332
224,23,worldwide,0.009,-1.338
224,24,kor,0.004,-1.351
224,25,inventory,0.003,-1.37
224,26,packs,0.003,-1.373
224,27,multimedia,0.006,-1.387
224,28,int,0.009,-1.421
224,29,anova,0.002,-1.422
224,30,uniforms,0.005,-1.428
225,1,wedding,0.102,0.84
225,2,photographer,0.012,-0.585
225,3,weddings,0.017,-0.764
225,4,photo,0.03,-0.847
225,5,photos,0.016,-0.887
225,6,minister,0.006,-0.936
225,7,celebrant,0.005,-1.029
225,8,photographers,0.006,-1.035
225,9,special,0.01,-1.04
225,10,ceremonies,0.005,-1.07
225,11,ceremony,0.004,-1.163
225,12,olympics,0.004,-1.192
225,13,guide,0.017,-1.192
225,14,aerial,0.007,-1.213
225,15,video,0.015,-1.219
225,16,after,0.006,-1.238
225,17,planner,0.005,-1.272
225,18,photography,0.017,-1.292
225,19,vows,0.003,-1.301
225,20,interfaith,0.003,-1.386
225,21,bride,0.005,-1.413
225,22,directory,0.008,-1.459
225,23,event,0.006,-1.467
225,24,planners,0.003,-1.492
225,25,ever,0.006,-1.496
225,26,forever,0.006,-1.497
225,27,maui,0.005,-1.53
225,28,kauai,0.003,-1.533
225,29,florida,0.009,-1.615
225,30,hawaii,0.007,-1.633
226,1,pharma,0.015,-0.531
226,2,pharm,0.014,-0.581
226,3,med,0.026,-0.66
226,4,chem,0.021,-0.867
226,5,info,0.023,-0.918
226,6,dia,0.008,-0.943
226,7,con,0.016,-1.014
226,8,diagnostics,0.005,-1.108
226,9,bio,0.014,-1.225
226,10,quest,0.011,-1.258
226,11,ica,0.005,-1.363
226,12,tri,0.01,-1.409
226,13,protein,0.003,-1.426
226,14,source,0.012,-1.45
226,15,consulting,0.012,-1.465
226,16,phyto,0.002,-1.473
226,17,medi,0.005,-1.487
226,18,ence,0.002,-1.533
226,19,partner,0.004,-1.544
226,20,llc,0.009,-1.544
226,21,an,0.014,-1.545
226,22,ek,0.005,-1.559
226,23,lab,0.011,-1.56
226,24,gen,0.007,-1.564
226,25,america,0.01,-1.569
226,26,ven,0.004,-1.571
226,27,research,0.01,-1.616
226,28,gre,0.003,-1.626
226,29,roi,0.003,-1.632
226,30,kine,0.002,-1.635
227,1,the,0.076,-0.776
227,2,picture,0.008,-1.174
227,3,light,0.016,-1.225
227,4,face,0.008,-1.321
227,5,image,0.011,-1.396
227,6,art,0.025,-1.436
227,7,theatre,0.012,-1.457
227,8,groove,0.004,-1.488
227,9,gallery,0.013,-1.506
227,10,makers,0.005,-1.584
227,11,night,0.006,-1.599
227,12,suit,0.003,-1.601
227,13,fx,0.005,-1.716
227,14,dance,0.01,-1.725
227,15,side,0.005,-1.733
227,16,grill,0.003,-1.768
227,17,piece,0.002,-1.824
227,18,effects,0.003,-1.835
227,19,north,0.009,-1.836
227,20,photo,0.011,-1.849
227,21,friday,0.002,-1.857
227,22,body,0.006,-1.859
227,23,company,0.009,-1.877
227,24,yard,0.003,-1.89
227,25,factory,0.006,-1.893
227,26,store,0.009,-1.9
227,27,cast,0.005,-1.913
227,28,maker,0.004,-1.935
227,29,sign,0.006,-1.936
227,30,stone,0.007,-1.947
228,1,movie,0.019,-0.691
228,2,the,0.064,-0.958
228,3,tv,0.015,-1.137
228,4,raider,0.004,-1.318
228,5,fiction,0.005,-1.332
228,6,fantasy,0.007,-1.405
228,7,online,0.025,-1.406
228,8,news,0.017,-1.424
228,9,tomb,0.003,-1.485
228,10,comic,0.005,-1.552
228,11,book,0.01,-1.553
228,12,final,0.004,-1.599
228,13,site,0.01,-1.674
228,14,forums,0.006,-1.682
228,15,horror,0.004,-1.686
228,16,insider,0.004,-1.701
228,17,zone,0.008,-1.729
228,18,blog,0.008,-1.74
228,19,review,0.007,-1.747
228,20,reviews,0.005,-1.75
228,21,internet,0.006,-1.756
228,22,draft,0.003,-1.803
228,23,geek,0.004,-1.815
228,24,gay,0.005,-1.832
228,25,race,0.005,-1.836
228,26,talk,0.007,-1.839
228,27,reality,0.003,-1.85
228,28,network,0.008,-1.863
228,29,anime,0.004,-1.868
228,30,hockey,0.007,-1.879
229,1,recovery,0.068,0.583
229,2,data,0.076,0.231
229,3,bait,0.012,-0.37
229,4,bowling,0.016,-0.432
229,5,parking,0.01,-0.518
229,6,surfers,0.006,-0.725
229,7,hard,0.01,-0.87
229,8,live,0.018,-0.9
229,9,steamers,0.004,-0.919
229,10,tenpin,0.005,-0.925
229,11,lanes,0.008,-0.949
229,12,cdr,0.005,-1.02
229,13,mumbai,0.004,-1.119
229,14,drive,0.011,-1.134
229,15,mariachi,0.003,-1.168
229,16,altec,0.002,-1.206
229,17,medallion,0.003,-1.206
229,18,pray,0.004,-1.214
229,19,trampoline,0.003,-1.261
229,20,valet,0.003,-1.33
229,21,reds,0.004,-1.364
229,22,lane,0.009,-1.38
229,23,morocco,0.003,-1.38
229,24,labs,0.011,-1.396
229,25,kota,0.003,-1.423
229,26,sampler,0.003,-1.423
229,27,bowl,0.006,-1.446
229,28,agriculture,0.003,-1.455
229,29,nab,0.003,-1.455
229,30,airport,0.008,-1.456
230,1,the,0.077,-0.769
230,2,my,0.021,-1.373
230,3,shop,0.016,-1.454
230,4,room,0.006,-1.693
230,5,your,0.01,-1.775
230,6,game,0.007,-1.954
230,7,guy,0.005,-1.989
230,8,station,0.004,-2.014
230,9,web,0.013,-2.022
230,10,works,0.008,-2.028
230,11,zone,0.006,-2.033
230,12,book,0.006,-2.071
230,13,list,0.004,-2.107
230,14,dj,0.004,-2.137
230,15,monkey,0.003,-2.15
230,16,master,0.005,-2.154
230,17,plate,0.002,-2.164
230,18,phone,0.004,-2.192
230,19,authority,0.002,-2.219
230,20,pro,0.008,-2.221
230,21,oz,0.004,-2.231
230,22,script,0.003,-2.234
230,23,car,0.006,-2.247
230,24,stamp,0.004,-2.247
230,25,note,0.002,-2.259
230,26,score,0.002,-2.263
230,27,world,0.009,-2.279
230,28,fix,0.003,-2.317
230,29,wizard,0.003,-2.324
230,30,robot,0.002,-2.331
231,1,maria,0.011,-0.665
231,2,king,0.024,-0.697
231,3,ave,0.01,-0.834
231,4,by,0.031,-0.852
231,5,charles,0.012,-0.942
231,6,cline,0.005,-0.975
231,7,cott,0.003,-0.992
231,8,liz,0.007,-1.004
231,9,cavalier,0.005,-1.062
231,10,patsy,0.003,-1.151
231,11,kae,0.003,-1.151
231,12,bush,0.008,-1.153
231,13,with,0.014,-1.183
231,14,watts,0.005,-1.19
231,15,owen,0.006,-1.22
231,16,tribute,0.007,-1.233
231,17,estudio,0.002,-1.234
231,18,edwin,0.003,-1.243
231,19,yarns,0.006,-1.266
231,20,andre,0.004,-1.273
231,21,gilmour,0.003,-1.285
231,22,ritter,0.003,-1.314
231,23,veronica,0.003,-1.323
231,24,mae,0.004,-1.326
231,25,dy,0.005,-1.333
231,26,mpi,0.004,-1.34
231,27,studios,0.011,-1.451
231,28,george,0.008,-1.452
231,29,kate,0.005,-1.467
231,30,pans,0.002,-1.477
232,1,wood,0.049,-0.117
232,2,floors,0.016,-0.274
232,3,flooring,0.015,-0.334
232,4,hardwood,0.009,-0.647
232,5,finish,0.007,-0.831
232,6,solid,0.01,-0.879
232,7,metal,0.017,-0.968
232,8,mouldings,0.004,-1.035
232,9,green,0.019,-1.077
232,10,roof,0.007,-1.102
232,11,turner,0.009,-1.124
232,12,heavy,0.005,-1.181
232,13,agri,0.007,-1.185
232,14,cells,0.004,-1.22
232,15,doors,0.007,-1.293
232,16,bamboo,0.006,-1.356
232,17,plank,0.002,-1.399
232,18,guard,0.007,-1.402
232,19,breeders,0.004,-1.404
232,20,screen,0.007,-1.411
232,21,blocks,0.003,-1.435
232,22,industry,0.006,-1.449
232,23,products,0.014,-1.462
232,24,racing,0.012,-1.47
232,25,toybox,0.002,-1.514
232,26,contract,0.004,-1.534
232,27,building,0.006,-1.55
232,28,lumber,0.004,-1.552
232,29,ok,0.008,-1.554
232,30,scale,0.006,-1.586
233,1,agencies,0.005,-0.955
233,2,ltd,0.016,-1.09
233,3,sel,0.005,-1.163
233,4,volt,0.004,-1.228
233,5,mills,0.009,-1.301
233,6,ad,0.012,-1.307
233,7,12,0.007,-1.338
233,8,panels,0.003,-1.342
233,9,as,0.019,-1.361
233,10,inc,0.025,-1.384
233,11,safeguard,0.002,-1.395
233,12,solar,0.01,-1.4
233,13,industries,0.01,-1.471
233,14,columb,0.002,-1.475
233,15,group,0.021,-1.479
233,16,env,0.005,-1.495
233,17,ba,0.007,-1.504
233,18,massive,0.002,-1.51
233,19,nano,0.006,-1.515
233,20,tek,0.01,-1.516
233,21,stone,0.01,-1.528
233,22,rome,0.004,-1.544
233,23,editions,0.004,-1.57
233,24,exodus,0.002,-1.572
233,25,research,0.01,-1.579
233,26,cid,0.002,-1.593
233,27,dmd,0.002,-1.599
233,28,sc,0.01,-1.607
233,29,sai,0.004,-1.609
233,30,mse,0.002,-1.628
234,1,and,0.023,-1.682
234,2,photography,0.009,-1.955
234,3,law,0.014,-1.982
234,4,david,0.007,-2.01
234,5,john,0.008,-2.021
234,6,art,0.013,-2.097
234,7,smith,0.006,-2.165
234,8,robert,0.004,-2.271
234,9,jones,0.004,-2.295
234,10,photo,0.007,-2.304
234,11,michael,0.004,-2.345
234,12,lee,0.004,-2.367
234,13,scott,0.004,-2.37
234,14,music,0.008,-2.376
234,15,james,0.004,-2.382
234,16,miller,0.003,-2.432
234,17,brown,0.003,-2.456
234,18,taylor,0.003,-2.48
234,19,paul,0.004,-2.498
234,20,richard,0.003,-2.5
234,21,dr,0.004,-2.537
234,22,steve,0.003,-2.566
234,23,johnson,0.003,-2.613
234,24,tom,0.003,-2.616
234,25,thomas,0.003,-2.617
234,26,allen,0.002,-2.623
234,27,martin,0.003,-2.635
234,28,brian,0.002,-2.639
234,29,associates,0.004,-2.639
234,30,adams,0.002,-2.651
235,1,scotia,0.012,-0.25
235,2,nova,0.026,-0.305
235,3,online,0.043,-0.86
235,4,ion,0.009,-0.979
235,5,reading,0.01,-0.987
235,6,cet,0.006,-1.153
235,7,nex,0.005,-1.181
235,8,grafix,0.004,-1.195
235,9,collect,0.006,-1.213
235,10,jps,0.003,-1.227
235,11,cinema,0.008,-1.238
235,12,neuron,0.003,-1.28
235,13,international,0.016,-1.286
235,14,jlc,0.003,-1.322
235,15,conti,0.003,-1.395
235,16,vision,0.012,-1.403
235,17,ique,0.003,-1.404
235,18,group,0.022,-1.418
235,19,usb,0.004,-1.435
235,20,inter,0.009,-1.482
235,21,scout,0.006,-1.508
235,22,heating,0.004,-1.522
235,23,lynx,0.004,-1.522
235,24,cap,0.008,-1.525
235,25,nca,0.003,-1.555
235,26,avionics,0.003,-1.571
235,27,47,0.003,-1.579
235,28,staff,0.005,-1.583
235,29,walker,0.006,-1.598
235,30,ics,0.005,-1.6
236,1,dog,0.029,-0.609
236,2,gun,0.013,-1.025
236,3,and,0.043,-1.054
236,4,dogs,0.013,-1.088
236,5,calls,0.007,-1.158
236,6,duck,0.007,-1.405
236,7,bags,0.006,-1.485
236,8,the,0.034,-1.588
236,9,sheep,0.005,-1.609
236,10,show,0.009,-1.622
236,11,game,0.009,-1.636
236,12,cat,0.009,-1.642
236,13,wool,0.005,-1.654
236,14,top,0.009,-1.663
236,15,bits,0.004,-1.669
236,16,bad,0.005,-1.695
236,17,toy,0.005,-1.713
236,18,pig,0.004,-1.727
236,19,too,0.004,-1.73
236,20,cattle,0.004,-1.732
236,21,big,0.01,-1.772
236,22,ranch,0.01,-1.842
236,23,iron,0.005,-1.857
236,24,shiny,0.002,-1.891
236,25,lil,0.003,-1.897
236,26,boy,0.004,-1.899
236,27,farm,0.01,-1.915
236,28,rack,0.004,-1.916
236,29,lucky,0.004,-1.92
236,30,barking,0.002,-1.935
237,1,ann,0.026,-0.146
237,2,julie,0.011,-0.652
237,3,marie,0.011,-0.666
237,4,arbor,0.01,-0.738
237,5,ewing,0.004,-0.915
237,6,cory,0.005,-0.975
237,7,chavez,0.003,-1.088
237,8,pat,0.008,-1.16
237,9,papa,0.005,-1.166
237,10,photography,0.019,-1.187
237,11,roach,0.003,-1.203
237,12,pul,0.004,-1.237
237,13,carla,0.003,-1.264
237,14,sick,0.004,-1.279
237,15,erling,0.003,-1.286
237,16,louise,0.004,-1.32
237,17,roz,0.003,-1.32
237,18,jean,0.006,-1.32
237,19,bob,0.009,-1.349
237,20,designs,0.016,-1.356
237,21,jer,0.004,-1.358
237,22,ackerman,0.002,-1.381
237,23,hank,0.003,-1.387
237,24,cleo,0.002,-1.392
237,25,lak,0.003,-1.407
237,26,marc,0.006,-1.411
237,27,ask,0.008,-1.416
237,28,gur,0.003,-1.445
237,29,chemicals,0.006,-1.464
237,30,and,0.029,-1.472
238,1,rights,0.014,-0.539
238,2,workers,0.011,-0.62
238,3,human,0.011,-0.89
238,4,compensation,0.005,-0.927
238,5,legal,0.016,-0.989
238,6,comp,0.012,-1.046
238,7,private,0.009,-1.089
238,8,law,0.031,-1.164
238,9,consumer,0.006,-1.184
238,10,jobs,0.011,-1.198
238,11,worker,0.004,-1.402
238,12,blog,0.011,-1.41
238,13,lawyer,0.01,-1.427
238,14,job,0.006,-1.435
238,15,nurse,0.004,-1.441
238,16,bureau,0.004,-1.449
238,17,california,0.008,-1.452
238,18,financial,0.009,-1.487
238,19,national,0.011,-1.5
238,20,investigator,0.003,-1.517
238,21,fathers,0.003,-1.519
238,22,fraud,0.003,-1.578
238,23,injury,0.007,-1.578
238,24,arizona,0.006,-1.597
238,25,mortgage,0.007,-1.652
238,26,education,0.006,-1.705
238,27,dental,0.006,-1.718
238,28,southeast,0.003,-1.754
238,29,homeopathy,0.003,-1.758
238,30,us,0.013,-1.761
239,1,christi,0.014,-0.11
239,2,corpus,0.012,-0.203
239,3,bottom,0.009,-0.585
239,4,tecno,0.008,-0.608
239,5,ati,0.01,-0.731
239,6,fil,0.011,-0.875
239,7,glu,0.006,-0.895
239,8,line,0.019,-0.97
239,9,cio,0.006,-1.039
239,10,srl,0.007,-1.081
239,11,natura,0.004,-1.096
239,12,rama,0.006,-1.118
239,13,canada,0.016,-1.158
239,14,aer,0.004,-1.205
239,15,lingua,0.006,-1.223
239,16,bodega,0.003,-1.224
239,17,mi,0.012,-1.249
239,18,pax,0.005,-1.252
239,19,lunar,0.004,-1.273
239,20,relay,0.004,-1.314
239,21,ic,0.009,-1.323
239,22,stil,0.002,-1.357
239,23,ome,0.002,-1.4
239,24,promote,0.003,-1.401
239,25,ki,0.006,-1.419
239,26,europa,0.004,-1.435
239,27,to,0.021,-1.437
239,28,freight,0.005,-1.439
239,29,gbc,0.004,-1.505
239,30,art,0.023,-1.508
240,1,big,0.023,-0.964
240,2,no,0.022,-0.989
240,3,without,0.006,-1.069
240,4,pop,0.011,-1.089
240,5,spam,0.006,-1.11
240,6,brother,0.005,-1.116
240,7,pink,0.009,-1.173
240,8,smoking,0.004,-1.249
240,9,records,0.013,-1.258
240,10,warner,0.006,-1.258
240,11,daddy,0.004,-1.342
240,12,borders,0.004,-1.342
240,13,the,0.043,-1.359
240,14,bad,0.007,-1.39
240,15,sailor,0.004,-1.394
240,16,just,0.011,-1.417
240,17,little,0.011,-1.469
240,18,town,0.01,-1.496
240,19,junk,0.004,-1.505
240,20,here,0.005,-1.515
240,21,stop,0.007,-1.519
240,22,babes,0.003,-1.544
240,23,stops,0.002,-1.557
240,24,strings,0.004,-1.565
240,25,puck,0.002,-1.586
240,26,john,0.011,-1.622
240,27,girl,0.007,-1.646
240,28,hero,0.004,-1.657
240,29,love,0.009,-1.667
240,30,sugar,0.005,-1.668
241,1,mystery,0.013,-0.605
241,2,murder,0.011,-0.658
241,3,casino,0.013,-0.979
241,4,affiliate,0.007,-0.98
241,5,video,0.019,-1.004
241,6,games,0.016,-1.126
241,7,poker,0.009,-1.14
241,8,dating,0.007,-1.141
241,9,programs,0.005,-1.284
241,10,game,0.012,-1.327
241,11,the,0.037,-1.487
241,12,events,0.007,-1.499
241,13,online,0.022,-1.536
241,14,gambling,0.004,-1.569
241,15,tour,0.007,-1.587
241,16,and,0.025,-1.589
241,17,voice,0.007,-1.7
241,18,writers,0.006,-1.772
241,19,forum,0.008,-1.782
241,20,winning,0.003,-1.782
241,21,travel,0.008,-1.785
241,22,internet,0.006,-1.817
241,23,weekend,0.003,-1.836
241,24,bingo,0.004,-1.842
241,25,chess,0.006,-1.85
241,26,play,0.006,-1.861
241,27,resume,0.003,-1.862
241,28,vegas,0.004,-1.862
241,29,single,0.003,-1.873
241,30,write,0.004,-1.874
242,1,david,0.02,-0.947
242,2,stein,0.009,-0.977
242,3,harris,0.011,-1.005
242,4,rice,0.009,-1.11
242,5,roberts,0.008,-1.179
242,6,watson,0.007,-1.181
242,7,elliot,0.004,-1.197
242,8,quist,0.003,-1.24
242,9,huber,0.003,-1.316
242,10,chik,0.003,-1.329
242,11,naylor,0.003,-1.367
242,12,perkins,0.004,-1.401
242,13,gul,0.003,-1.402
242,14,mandy,0.002,-1.404
242,15,law,0.024,-1.409
242,16,billy,0.005,-1.419
242,17,mark,0.012,-1.427
242,18,davis,0.008,-1.431
242,19,blanchard,0.003,-1.434
242,20,mum,0.003,-1.439
242,21,frank,0.007,-1.439
242,22,dr,0.012,-1.459
242,23,charles,0.007,-1.46
242,24,and,0.029,-1.471
242,25,bill,0.008,-1.472
242,26,hank,0.003,-1.48
242,27,rowland,0.002,-1.485
242,28,jimmy,0.004,-1.498
242,29,ellen,0.004,-1.515
242,30,springer,0.003,-1.52
243,1,expert,0.013,-0.875
243,2,the,0.067,-0.907
243,3,card,0.013,-1.052
243,4,witness,0.006,-1.186
243,5,hub,0.007,-1.376
243,6,podcast,0.003,-1.439
243,7,credit,0.008,-1.459
243,8,user,0.005,-1.461
243,9,spot,0.007,-1.567
243,10,diva,0.004,-1.599
243,11,system,0.007,-1.639
243,12,forum,0.01,-1.647
243,13,survey,0.005,-1.648
243,14,file,0.006,-1.648
243,15,examiner,0.003,-1.653
243,16,graphic,0.006,-1.674
243,17,web,0.018,-1.684
243,18,word,0.007,-1.712
243,19,boot,0.003,-1.722
243,20,world,0.015,-1.726
243,21,anatomy,0.002,-1.737
243,22,social,0.004,-1.743
243,23,publisher,0.002,-1.748
243,24,link,0.009,-1.759
243,25,id,0.007,-1.76
243,26,mechanic,0.002,-1.766
243,27,toolbox,0.003,-1.77
243,28,printers,0.004,-1.776
243,29,fantasy,0.005,-1.777
243,30,theology,0.002,-1.788
244,1,soc,0.017,-0.54
244,2,med,0.023,-0.746
244,3,nat,0.012,-0.784
244,4,sci,0.015,-0.82
244,5,arch,0.014,-0.991
244,6,cen,0.005,-1.069
244,7,com,0.017,-1.127
244,8,res,0.009,-1.144
244,9,fed,0.009,-1.155
244,10,am,0.02,-1.16
244,11,sys,0.013,-1.261
244,12,cons,0.005,-1.271
244,13,intech,0.003,-1.3
244,14,clini,0.003,-1.3
244,15,mgt,0.005,-1.309
244,16,ind,0.009,-1.357
244,17,alto,0.003,-1.432
244,18,in,0.027,-1.433
244,19,gen,0.008,-1.47
244,20,labs,0.01,-1.473
244,21,div,0.004,-1.532
244,22,dev,0.007,-1.533
244,23,serv,0.005,-1.558
244,24,cap,0.008,-1.56
244,25,cal,0.009,-1.563
244,26,atl,0.004,-1.566
244,27,svc,0.003,-1.593
244,28,pac,0.007,-1.596
244,29,quantum,0.005,-1.612
244,30,cu,0.009,-1.616
245,1,ball,0.013,-0.928
245,2,design,0.036,-0.945
245,3,code,0.014,-0.987
245,4,jure,0.003,-1.039
245,5,clo,0.004,-1.061
245,6,dot,0.011,-1.072
245,7,pool,0.011,-1.092
245,8,perl,0.006,-1.095
245,9,8,0.012,-1.174
245,10,zip,0.007,-1.191
245,11,com,0.016,-1.192
245,12,check,0.009,-1.217
245,13,casters,0.004,-1.232
245,14,tools,0.013,-1.268
245,15,circuit,0.007,-1.293
245,16,pcb,0.006,-1.299
245,17,av,0.009,-1.319
245,18,db,0.009,-1.323
245,19,dist,0.005,-1.335
245,20,printed,0.003,-1.337
245,21,tapes,0.004,-1.338
245,22,shooter,0.003,-1.398
245,23,vis,0.005,-1.418
245,24,javascript,0.003,-1.438
245,25,qr,0.003,-1.438
245,26,4,0.021,-1.45
245,27,jain,0.003,-1.466
245,28,compressor,0.003,-1.483
245,29,toolbox,0.004,-1.487
245,30,porta,0.003,-1.492
246,1,pro,0.011,-1.915
246,2,magic,0.007,-1.958
246,3,uk,0.009,-1.964
246,4,media,0.009,-2.015
246,5,sound,0.006,-2.051
246,6,my,0.011,-2.065
246,7,track,0.005,-2.07
246,8,software,0.008,-2.091
246,9,star,0.008,-2.094
246,10,snap,0.002,-2.104
246,11,mix,0.003,-2.108
246,12,hit,0.003,-2.109
246,13,online,0.012,-2.129
246,14,size,0.002,-2.141
246,15,cube,0.003,-2.144
246,16,speed,0.004,-2.174
246,17,heads,0.002,-2.186
246,18,image,0.005,-2.194
246,19,photos,0.004,-2.202
246,20,rocket,0.003,-2.205
246,21,quick,0.003,-2.205
246,22,light,0.006,-2.209
246,23,tracker,0.003,-2.248
246,24,news,0.007,-2.262
246,25,touch,0.004,-2.27
246,26,master,0.005,-2.271
246,27,photo,0.007,-2.274
246,28,search,0.005,-2.276
246,29,seo,0.003,-2.283
246,30,shop,0.007,-2.291
247,1,da,0.013,-1.045
247,2,jen,0.007,-1.114
247,3,ker,0.006,-1.171
247,4,ami,0.005,-1.252
247,5,goo,0.004,-1.262
247,6,on,0.027,-1.262
247,7,cham,0.003,-1.263
247,8,eyes,0.006,-1.357
247,9,enzo,0.003,-1.362
247,10,he,0.011,-1.364
247,11,hou,0.003,-1.367
247,12,bi,0.007,-1.384
247,13,vey,0.003,-1.39
247,14,tor,0.004,-1.395
247,15,berg,0.006,-1.403
247,16,jem,0.004,-1.406
247,17,bar,0.012,-1.426
247,18,pc,0.014,-1.426
247,19,na,0.01,-1.456
247,20,berk,0.002,-1.457
247,21,shetlands,0.002,-1.457
247,22,shy,0.003,-1.466
247,23,dreaming,0.004,-1.493
247,24,gar,0.004,-1.526
247,25,ery,0.002,-1.53
247,26,lay,0.004,-1.53
247,27,gry,0.003,-1.564
247,28,ington,0.003,-1.564
247,29,lou,0.004,-1.576
247,30,kennels,0.006,-1.581
248,1,scrolls,0.008,-0.238
248,2,elder,0.013,-0.606
248,3,neck,0.009,-0.672
248,4,fudge,0.007,-0.761
248,5,rico,0.009,-0.763
248,6,puerto,0.005,-0.87
248,7,ings,0.004,-0.911
248,8,nancy,0.009,-0.968
248,9,zer,0.005,-0.968
248,10,reeds,0.005,-0.987
248,11,semper,0.004,-0.991
248,12,netz,0.003,-0.997
248,13,and,0.045,-1.008
248,14,daniels,0.006,-1.013
248,15,welding,0.008,-1.042
248,16,pvc,0.004,-1.088
248,17,kira,0.004,-1.088
248,18,el,0.017,-1.088
248,19,florian,0.003,-1.098
248,20,signs,0.014,-1.111
248,21,stud,0.009,-1.116
248,22,jas,0.005,-1.183
248,23,percussion,0.004,-1.188
248,24,wiseman,0.003,-1.198
248,25,tra,0.007,-1.2
248,26,auctioneers,0.002,-1.218
248,27,nur,0.003,-1.221
248,28,brief,0.003,-1.221
248,29,rich,0.009,-1.229
248,30,ec,0.01,-1.236
249,1,pierre,0.011,-0.332
249,2,chantal,0.004,-0.582
249,3,de,0.032,-0.641
249,4,jacques,0.005,-0.748
249,5,benoit,0.004,-0.786
249,6,jesse,0.007,-0.81
249,7,aston,0.006,-0.845
249,8,jean,0.01,-0.872
249,9,se,0.014,-0.896
249,10,persians,0.005,-0.901
249,11,villa,0.009,-0.93
249,12,elan,0.006,-0.953
249,13,wys,0.003,-0.987
249,14,dominique,0.002,-1.007
249,15,jorge,0.003,-1.037
249,16,hurst,0.006,-1.063
249,17,laurent,0.003,-1.075
249,18,owens,0.005,-1.087
249,19,foundation,0.017,-1.113
249,20,feld,0.005,-1.12
249,21,rice,0.008,-1.135
249,22,hoppers,0.003,-1.142
249,23,sara,0.007,-1.181
249,24,golden,0.012,-1.214
249,25,chateau,0.007,-1.215
249,26,bon,0.006,-1.26
249,27,hel,0.003,-1.264
249,28,monet,0.003,-1.264
